case_type,issue_type,support_segment,zendesk_tier,channel,sales_territory,billing_region,zendesk_tickets,fin_only_resolved,support_contacts
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Other,UAE,WW,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Other,UK,Mauritius,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Other,UK,UK,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Other,Unknown,EEA,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Other,Unknown,UK,2,0,2
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Central Europe,EEA,2,0,2
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Central Europe,Mauritius,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Crypto,Crypto,2,0,2
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,EU,EEA,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,EU,Mauritius,2,0,2
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,GCR,APAC,2,0,2
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Issuing,UK,2,0,2
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,KSA,EEA,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Mauritius,Mauritius,2,0,2
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,NORAM,Mauritius,7,0,7
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,NORAM,NORAM,2,0,2
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,NORAM,UK,10,0,10
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Singapore/ANZ,NORAM,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Southern Europe,EEA,3,0,3
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,UAE,MENA,17,0,17
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,UAE,Mauritius,4,0,4
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,UAE,WW,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,UK,APAC,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,UK,Mauritius,4,0,4
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,UK,UK,12,0,12
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Unknown,APAC,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Unknown,EEA,2,0,2
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Unknown,MENA,2,0,2
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Unknown,Mauritius,3,0,3
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Unknown,NORAM,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,Unknown,UK,3,0,3
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,WW,EEA,2,0,2
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,WW,MENA,1,0,1
PAYMENTS (IN),Authentication (3DS),Standard,Tier 4,Webform & API,WW,WW,5,0,5
PAYMENTS (IN),Authentication (3DS),Standard,Unknown,Webform & API,Unknown,NORAM,3,0,3
PAYMENTS (IN),Authentication (3DS),Unmapped,Unknown,Email (Internal),Unknown,Unknown,16,0,16
PAYMENTS (IN),Authentication (3DS),Unmapped,Unknown,Email (Merchant),Unknown,Unknown,20,0,20
PAYMENTS (IN),Authentication (3DS),Unmapped,Unknown,Fin (Dashboard),Unknown,Unknown,1,2,3
PAYMENTS (IN),Authentication (3DS),Unmapped,Unknown,Other,Unknown,Unknown,8,0,8
PAYMENTS (IN),Authentication (3DS),Unmapped,Unknown,Webform & API,Unknown,Unknown,14,0,14
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Internal),Crypto,Crypto,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Internal),UK,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Internal),UK,Mauritius,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Internal),Unknown,NORAM,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Internal),Unknown,UK,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),Crypto,Crypto,4,0,4
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),Crypto,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),GCR,APAC,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),Mauritius,UK,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),NORAM,NORAM,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),UAE,MENA,15,0,15
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),UK,Mauritius,7,0,7
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),UK,UK,9,0,9
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),Unknown,NORAM,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),Unknown,UK,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),WW,EEA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),WW,MENA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Email (Merchant),WW,Mauritius,4,0,4
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Fin (Dashboard),Crypto,Crypto,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Fin (Dashboard),GCR,APAC,4,1,5
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Fin (Dashboard),UAE,MENA,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Fin (Dashboard),UK,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Fin (Dashboard),Unknown,NORAM,1,1,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Other,NORAM,Crypto,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Other,NORAM,NORAM,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Other,Northern Europe,EEA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Other,Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Webform & API,Crypto,Crypto,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Webform & API,Crypto,EEA,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Webform & API,GCR,APAC,7,0,7
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Webform & API,NORAM,Crypto,5,0,5
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Webform & API,NORAM,NORAM,16,0,16
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Webform & API,NORAM,UK,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Webform & API,UAE,MENA,9,0,9
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Webform & API,Unknown,NORAM,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Webform & API,WW,MENA,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 1,Webform & API,WW,UK,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Internal),Central Europe,EEA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Internal),Crypto,Crypto,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Internal),GCR,APAC,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Internal),NORAM,Israel,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Internal),Southern Europe,EEA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Internal),UAE,MENA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Internal),UK,UK,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Internal),Unknown,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Merchant),Central Europe,EEA,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Merchant),Crypto,Crypto,34,0,34
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Merchant),EU,EEA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Merchant),GCR,APAC,6,0,6
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Merchant),NORAM,NORAM,9,0,9
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Merchant),NORAM,UK,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Merchant),Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Merchant),UAE,MENA,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Merchant),UK,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Email (Merchant),UK,UK,14,0,14
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Fin (Dashboard),Central Europe,EEA,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Fin (Dashboard),Crypto,Crypto,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Fin (Dashboard),NORAM,Crypto,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Fin (Dashboard),NORAM,UK,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Fin (Dashboard),Northern Europe,EEA,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Fin (Dashboard),Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Fin (Dashboard),UAE,MENA,0,4,4
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Fin (Dashboard),UK,UK,0,2,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Fin (Dashboard),Unknown,NORAM,0,2,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Other,KSA,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Other,Southern Europe,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Other,UAE,MENA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Other,UK,UK,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,Central Europe,EEA,10,0,10
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,Crypto,Crypto,5,0,5
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,EU,EEA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,Issuing,UK,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,KSA,EEA,4,0,4
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,KSA,MENA,17,0,17
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,NORAM,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,NORAM,NORAM,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,NORAM,UK,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,Singapore/ANZ,APAC,7,0,7
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,Southern Europe,EEA,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,UAE,MENA,6,0,6
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,UK,UK,19,0,19
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,Unknown,NORAM,6,0,6
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,WW,EEA,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 2,Webform & API,WW,Mauritius,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 3,Email (Merchant),UAE,MENA,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 3,Email (Merchant),WW,Israel,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 3,Other,UAE,MENA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 3,Webform & API,NORAM,MENA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 3,Webform & API,Northern Europe,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 3,Webform & API,UAE,MENA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Tier 3,Webform & API,UK,UK,5,0,5
PAYMENTS (IN),Disputes/Chargebacks,Enterprise,Unknown,Email (Merchant),NORAM,UK,12,0,12
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Internal),SAT,SAT,44,0,44
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Internal),Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Internal),Singapore/ANZ,NORAM,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Internal),UAE,MENA,4,0,4
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Internal),UK,NORAM,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Internal),UK,UK,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Internal),Unknown,UK,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Internal),WW,APAC,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Internal),WW,EEA,6,0,6
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Internal),WW,WW,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),Crypto,Crypto,5,0,5
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),GCR,APAC,16,0,16
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),NORAM,NORAM,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),NORAM,UK,30,0,30
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),SAT,SAT,5,0,5
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),Singapore/ANZ,NORAM,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),UAE,MENA,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),UK,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),UK,NORAM,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),UK,UK,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),Unknown,UK,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),WW,APAC,4,0,4
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),WW,EEA,8,0,8
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Email (Merchant),WW,UK,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Fin (Dashboard),Crypto,Crypto,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Fin (Dashboard),GCR,APAC,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Fin (Dashboard),NORAM,UK,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Fin (Dashboard),Singapore/ANZ,APAC,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Fin (Dashboard),Singapore/ANZ,NORAM,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Fin (Dashboard),UAE,MENA,0,2,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Fin (Dashboard),UK,UK,1,4,5
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Fin (Dashboard),Unknown,UK,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Fin (Dashboard),WW,APAC,0,2,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Other,NORAM,UK,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Other,SAT,SAT,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Other,Singapore/ANZ,NORAM,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Other,UAE,MENA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Other,UK,UK,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Other,Unknown,UK,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,Crypto,Crypto,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,GCR,APAC,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,NORAM,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,NORAM,NORAM,7,0,7
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,NORAM,UK,8,0,8
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,Singapore/ANZ,APAC,10,0,10
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,Singapore/ANZ,NORAM,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,Southern Europe,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,UAE,MENA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,UK,EEA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,UK,UK,10,0,10
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,Unknown,Crypto,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,Unknown,NORAM,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,Unknown,UK,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,WW,EEA,130,0,130
PAYMENTS (IN),Disputes/Chargebacks,Premium,Tier 1,Webform & API,WW,UK,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Email (Internal),Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Email (Merchant),Crypto,Crypto,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Email (Merchant),Singapore/ANZ,APAC,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Email (Merchant),UK,UK,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Email (Merchant),Unknown,APAC,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Fin (Dashboard),GCR,APAC,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Fin (Dashboard),UK,UK,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Webform & API,GCR,Crypto,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Webform & API,NORAM,UK,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Webform & API,Northern Europe,EEA,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Webform & API,Singapore/ANZ,APAC,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 2,Webform & API,UK,UK,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Internal),GCR,APAC,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Internal),NORAM,NORAM,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Internal),Southern Europe,EEA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Internal),UAE,APAC,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Internal),Ubble,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Internal),Unknown,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),Crypto,APAC,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),Crypto,Crypto,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),GCR,APAC,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),NORAM,Israel,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),Northern Europe,EEA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),Singapore/ANZ,APAC,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),Southern Europe,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),UAE,MENA,12,0,12
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),UAE,Mauritius,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),UK,UK,8,0,8
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),Unknown,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),Unknown,NORAM,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),Unknown,UK,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),WW,APAC,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Email (Merchant),WW,MENA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Fin (Dashboard),Crypto,Crypto,0,2,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Fin (Dashboard),GCR,APAC,1,3,4
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Fin (Dashboard),NORAM,NORAM,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Fin (Dashboard),Northern Europe,EEA,1,1,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Fin (Dashboard),UAE,MENA,0,6,6
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Fin (Dashboard),UK,UK,1,1,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Fin (Dashboard),Unknown,Crypto,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Fin (Dashboard),Unknown,NORAM,0,1,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Fin (Dashboard),WW,Mauritius,0,2,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Other,GCR,APAC,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Other,UAE,MENA,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,Central Europe,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,Crypto,Crypto,8,0,8
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,GCR,APAC,5,0,5
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,KSA,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,NORAM,Crypto,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,NORAM,EEA,4,0,4
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,NORAM,Israel,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,NORAM,NORAM,22,0,22
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,Northern Europe,EEA,9,0,9
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,Singapore/ANZ,APAC,3,0,3
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,Singapore/ANZ,NORAM,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,Southern Europe,Crypto,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,Southern Europe,EEA,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,Southern Europe,Mauritius,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,UAE,APAC,2,0,2
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,UAE,MENA,9,0,9
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,UAE,Mauritius,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,UAE,UK,1,0,1
PAYMENTS (IN),Disputes/Chargebacks,Standard,Tier 3,Webform & API,UK,EEA,2,0,2
