case_type,issue_type,support_segment,zendesk_tier,channel,sales_territory,billing_region,zendesk_tickets,fin_only_resolved,support_contacts
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Email (Merchant),NORAM,UK,5,0,5
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Email (Merchant),UAE,MENA,2,0,2
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Email (Merchant),UK,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Email (Merchant),UK,UK,4,0,4
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Email (Merchant),Unknown,Crypto,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Email (Merchant),Unknown,UK,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Email (Merchant),WW,MENA,3,0,3
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Fin (Dashboard),Crypto,Crypto,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Fin (Dashboard),UK,Crypto,0,1,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Other,Crypto,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Other,GCR,APAC,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Webform & API,Crypto,Crypto,4,0,4
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Webform & API,NORAM,NORAM,2,0,2
TECHNICAL ISSUE,API Integration,Enterprise,Tier 1,Webform & API,Unknown,UK,2,0,2
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Internal),Southern Europe,EEA,3,0,3
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Internal),UAE,MENA,2,0,2
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Internal),UK,UK,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Internal),Unknown,UK,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Internal),WW,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Merchant),Crypto,Crypto,7,0,7
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Merchant),NORAM,NORAM,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Merchant),NORAM,UK,2,0,2
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Merchant),UAE,MENA,14,0,14
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Merchant),UK,EEA,3,0,3
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Merchant),UK,UK,9,0,9
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Merchant),Unknown,NORAM,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Merchant),Unknown,UK,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Email (Merchant),WW,UK,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Fin (Dashboard),NORAM,UK,0,1,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Fin (Dashboard),UAE,MENA,0,1,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Fin (Dashboard),Unknown,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Fin (Dashboard),WW,EEA,0,2,2
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Other,Central Europe,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Other,Crypto,Crypto,2,0,2
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Other,NORAM,UK,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Webform & API,Issuing,UK,3,0,3
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Webform & API,NORAM,UK,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Webform & API,Northern Europe,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Webform & API,Southern Europe,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Webform & API,UAE,MENA,4,0,4
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Webform & API,UK,UK,2,0,2
TECHNICAL ISSUE,API Integration,Enterprise,Tier 2,Webform & API,WW,EEA,3,0,3
TECHNICAL ISSUE,API Integration,Enterprise,Tier 3,Email (Internal),GCR,APAC,3,0,3
TECHNICAL ISSUE,API Integration,Enterprise,Tier 3,Email (Internal),UAE,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 3,Email (Internal),WW,Israel,2,0,2
TECHNICAL ISSUE,API Integration,Enterprise,Tier 3,Email (Merchant),NORAM,NORAM,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 3,Email (Merchant),UAE,MENA,10,0,10
TECHNICAL ISSUE,API Integration,Enterprise,Tier 3,Email (Merchant),UK,UK,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 3,Fin (Dashboard),Unknown,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 3,Other,UAE,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Enterprise,Tier 4,Email (Merchant),UAE,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Internal),Crypto,Crypto,2,0,2
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Internal),GCR,APAC,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Internal),NORAM,Crypto,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Internal),NORAM,UK,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Internal),SAT,SAT,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Internal),Singapore/ANZ,NORAM,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Internal),UAE,MENA,3,0,3
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Internal),WW,APAC,4,0,4
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Internal),WW,EEA,2,0,2
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Internal),WW,UK,3,0,3
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),Crypto,Crypto,2,0,2
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),GCR,APAC,7,0,7
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),NORAM,Israel,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),NORAM,NORAM,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),NORAM,UK,4,0,4
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),Singapore/ANZ,APAC,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),UAE,MENA,12,0,12
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),UK,EEA,2,0,2
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),Unknown,UK,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),WW,APAC,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),WW,EEA,4,0,4
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Email (Merchant),WW,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Fin (Dashboard),UK,UK,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Other,GCR,APAC,3,0,3
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Other,NORAM,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Other,UAE,MENA,2,0,2
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Other,Unknown,UK,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Webform & API,GCR,APAC,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Webform & API,UAE,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Webform & API,WW,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Premium,Tier 1,Webform & API,WW,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 2,Email (Merchant),Crypto,Crypto,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 2,Email (Merchant),UK,UK,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 2,Webform & API,Crypto,Crypto,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),Central Europe,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),Crypto,Crypto,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),EU,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),NORAM,APAC,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),NORAM,NORAM,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),Northern Europe,EEA,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),Singapore/ANZ,NORAM,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),UAE,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),UAE,Mauritius,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),UK,Israel,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),Unknown,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),Unknown,UK,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Internal),WW,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Merchant),Central Europe,Mauritius,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Merchant),Crypto,Crypto,6,0,6
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Merchant),GCR,APAC,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Merchant),NORAM,Israel,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Merchant),NORAM,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Merchant),Northern Europe,EEA,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Merchant),UAE,MENA,13,0,13
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Merchant),UK,UK,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Merchant),Unknown,EEA,3,0,3
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Merchant),Unknown,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Email (Merchant),WW,MENA,3,0,3
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Fin (Dashboard),GCR,APAC,0,1,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Fin (Dashboard),KSA,MENA,1,1,2
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Fin (Dashboard),Northern Europe,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Fin (Dashboard),Southern Europe,EEA,0,2,2
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Fin (Dashboard),UAE,MENA,0,1,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Webform & API,Central Europe,EEA,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Webform & API,Crypto,Crypto,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Webform & API,EU,EEA,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Webform & API,KSA,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Webform & API,NORAM,NORAM,6,0,6
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Webform & API,Southern Europe,EEA,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Webform & API,UAE,MENA,6,0,6
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Webform & API,UAE,Mauritius,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Webform & API,UK,Crypto,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 3,Webform & API,UK,UK,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Internal),Central Europe,Mauritius,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Internal),Mauritius,Mauritius,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Internal),NORAM,Mauritius,3,0,3
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Internal),UAE,MENA,4,0,4
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Internal),UK,Mauritius,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Internal),UK,UK,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Internal),Unknown,UK,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),Central Europe,EEA,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),Crypto,Crypto,6,0,6
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),Crypto,Mauritius,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),GCR,APAC,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),Issuing,UK,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),Mauritius,Mauritius,3,0,3
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),NORAM,NORAM,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),NORAM,UK,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),Southern Europe,EEA,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),UAE,MENA,6,0,6
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),UAE,Mauritius,3,0,3
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),UK,Mauritius,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),UK,UK,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),WW,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Email (Merchant),WW,WW,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Fin (Dashboard),KSA,MENA,0,1,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Fin (Dashboard),Mauritius,Mauritius,0,1,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Fin (Dashboard),NORAM,NORAM,0,2,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Fin (Dashboard),Southern Europe,EEA,0,1,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Fin (Dashboard),UAE,MENA,0,2,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Fin (Dashboard),UK,MENA,0,1,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Fin (Dashboard),UK,UK,0,1,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Fin (Dashboard),Unknown,APAC,0,1,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Fin (Dashboard),Unknown,Crypto,1,1,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Fin (Dashboard),Unknown,UK,1,1,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Other,Crypto,Crypto,10,0,10
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Other,EU,UK,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Other,GCR,APAC,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Other,Mauritius,Mauritius,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Other,UAE,MENA,12,0,12
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Other,UK,Mauritius,3,0,3
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Other,UK,UK,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Other,Unknown,APAC,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Other,Unknown,MENA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Other,WW,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,Central Europe,EEA,3,0,3
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,Crypto,Crypto,3,0,3
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,EU,Mauritius,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,GCR,APAC,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,KSA,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,Mauritius,Mauritius,4,0,4
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,NORAM,Mauritius,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,NORAM,NORAM,5,0,5
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,NORAM,UK,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,Southern Europe,EEA,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,UAE,MENA,8,0,8
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,UAE,Mauritius,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,UK,Mauritius,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,UK,UK,7,0,7
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,Unknown,APAC,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,Unknown,Crypto,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,Unknown,UK,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,WW,EEA,1,0,1
TECHNICAL ISSUE,API Integration,Standard,Tier 4,Webform & API,WW,WW,2,0,2
TECHNICAL ISSUE,API Integration,Standard,Unknown,Fin (Dashboard),UK,UK,0,1,1
TECHNICAL ISSUE,API Integration,Unmapped,Unknown,Email (Internal),Unknown,Unknown,9,0,9
TECHNICAL ISSUE,API Integration,Unmapped,Unknown,Email (Merchant),Unknown,Unknown,16,0,16
TECHNICAL ISSUE,API Integration,Unmapped,Unknown,Fin (Dashboard),Unknown,Unknown,1,1,2
TECHNICAL ISSUE,API Integration,Unmapped,Unknown,Other,Unknown,Unknown,12,0,12
TECHNICAL ISSUE,Environment,Enterprise,Tier 1,Email (Internal),Crypto,Crypto,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 1,Email (Internal),UAE,MENA,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 1,Email (Internal),UK,UK,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 1,Email (Internal),WW,EEA,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 1,Email (Internal),WW,Mauritius,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 1,Email (Merchant),Crypto,Crypto,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 1,Email (Merchant),UK,UK,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 1,Email (Merchant),WW,MENA,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 1,Email (Merchant),WW,UK,2,0,2
TECHNICAL ISSUE,Environment,Enterprise,Tier 1,Fin (Dashboard),GCR,APAC,0,1,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 1,Webform & API,NORAM,NORAM,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Email (Internal),Central Europe,EEA,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Email (Internal),KSA,EEA,2,0,2
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Email (Internal),UAE,MENA,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Email (Internal),UK,UK,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Email (Internal),Unknown,EEA,2,0,2
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Email (Merchant),Central Europe,EEA,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Email (Merchant),Crypto,Crypto,3,0,3
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Email (Merchant),UAE,MENA,5,0,5
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Email (Merchant),UK,UK,3,0,3
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Email (Merchant),Unknown,NORAM,3,0,3
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Webform & API,UAE,MENA,3,0,3
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Webform & API,UK,UK,2,0,2
TECHNICAL ISSUE,Environment,Enterprise,Tier 2,Webform & API,WW,EEA,2,0,2
TECHNICAL ISSUE,Environment,Enterprise,Tier 3,Email (Internal),UAE,MENA,1,0,1
TECHNICAL ISSUE,Environment,Enterprise,Tier 3,Email (Merchant),UAE,MENA,3,0,3
TECHNICAL ISSUE,Environment,Premium,Tier 1,Email (Internal),Crypto,Crypto,2,0,2
TECHNICAL ISSUE,Environment,Premium,Tier 1,Email (Internal),GCR,APAC,1,0,1
TECHNICAL ISSUE,Environment,Premium,Tier 1,Email (Internal),UAE,MENA,2,0,2
TECHNICAL ISSUE,Environment,Premium,Tier 1,Email (Internal),UK,Crypto,1,0,1
TECHNICAL ISSUE,Environment,Premium,Tier 1,Email (Internal),WW,WW,1,0,1
TECHNICAL ISSUE,Environment,Premium,Tier 1,Email (Merchant),NORAM,UK,2,0,2
TECHNICAL ISSUE,Environment,Premium,Tier 1,Email (Merchant),UAE,MENA,1,0,1
TECHNICAL ISSUE,Environment,Premium,Tier 1,Email (Merchant),WW,EEA,1,0,1
TECHNICAL ISSUE,Environment,Premium,Tier 1,Other,Southern Europe,EEA,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Email (Internal),GCR,APAC,2,0,2
TECHNICAL ISSUE,Environment,Standard,Tier 3,Email (Internal),Singapore/ANZ,NORAM,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Email (Internal),Unknown,EEA,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Email (Merchant),Crypto,Crypto,2,0,2
TECHNICAL ISSUE,Environment,Standard,Tier 3,Email (Merchant),NORAM,MENA,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Email (Merchant),UAE,MENA,5,0,5
TECHNICAL ISSUE,Environment,Standard,Tier 3,Email (Merchant),UAE,Unknown,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Email (Merchant),UK,UK,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Email (Merchant),Unknown,EEA,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Email (Merchant),WW,MENA,4,0,4
TECHNICAL ISSUE,Environment,Standard,Tier 3,Fin (Dashboard),UAE,MENA,0,2,2
TECHNICAL ISSUE,Environment,Standard,Tier 3,Fin (Dashboard),UK,UK,0,1,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Other,WW,MENA,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Webform & API,EU,EEA,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Webform & API,NORAM,Crypto,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Webform & API,NORAM,NORAM,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 3,Webform & API,UAE,MENA,2,0,2
TECHNICAL ISSUE,Environment,Standard,Tier 3,Webform & API,UK,NORAM,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Internal),Mauritius,Mauritius,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Internal),NORAM,Mauritius,2,0,2
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Internal),UAE,MENA,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Internal),Unknown,Mauritius,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),Crypto,APAC,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),Crypto,Crypto,2,0,2
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),EU,UK,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),Mauritius,Mauritius,4,0,4
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),NORAM,NORAM,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),UAE,MENA,8,0,8
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),Unknown,Crypto,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),Unknown,EEA,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),Unknown,MENA,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),Unknown,Mauritius,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),Unknown,NORAM,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Email (Merchant),WW,WW,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Fin (Dashboard),NORAM,NORAM,0,1,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Fin (Dashboard),UAE,MENA,0,1,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Fin (Dashboard),UK,Mauritius,0,1,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Fin (Dashboard),UK,UK,0,1,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Fin (Dashboard),Unknown,APAC,0,1,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Fin (Dashboard),Unknown,Crypto,2,1,3
TECHNICAL ISSUE,Environment,Standard,Tier 4,Fin (Dashboard),Unknown,UK,0,2,2
TECHNICAL ISSUE,Environment,Standard,Tier 4,Other,Crypto,Crypto,5,0,5
TECHNICAL ISSUE,Environment,Standard,Tier 4,Other,UAE,MENA,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Other,UK,UK,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Other,Unknown,Crypto,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Other,Unknown,Mauritius,2,0,2
TECHNICAL ISSUE,Environment,Standard,Tier 4,Webform & API,Crypto,APAC,2,0,2
TECHNICAL ISSUE,Environment,Standard,Tier 4,Webform & API,GCR,APAC,2,0,2
TECHNICAL ISSUE,Environment,Standard,Tier 4,Webform & API,Mauritius,Mauritius,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Webform & API,NORAM,Mauritius,2,0,2
TECHNICAL ISSUE,Environment,Standard,Tier 4,Webform & API,NORAM,UK,1,0,1
TECHNICAL ISSUE,Environment,Standard,Tier 4,Webform & API,UAE,MENA,6,0,6
TECHNICAL ISSUE,Environment,Standard,Tier 4,Webform & API,UK,Mauritius,1,0,1
